age,height,weight,size,sex
95.0,32.0,120.0,7,Female
40.0,24.0,45.0,4,Female
6.0,56.0,0.0,3,Female
19.0,80.0,75.0,2,Female
19.0,112.0,75.0,2,Male
60.0,24.0,60.0,7,Male
27.0,176.0,150.0,7,Male
5.0,56.0,60.0,1,Female
40.0,8.0,180.0,4,Female
19.0,72.0,105.0,3,Male
22.0,208.0,150.0,2,Male
33.0,16.0,300.0,1,Male
143.0,216.0,180.0,5,Male
22.0,56.0,135.0,1,Female
79.0,128.0,180.0,1,Female
33.0,88.0,180.0,1,Female
19.0,184.0,75.0,2,Male
58.0,40.0,75.0,3,Female
34.0,72.0,210.0,4,Female
75.0,16.0,150.0,2,Female
37.0,56.0,105.0,1,Female
32.0,8.0,150.0,3,Male
59.0,40.0,15.0,4,Female
59.0,112.0,75.0,2,Female
37.0,56.0,300.0,1,Female
116.0,48.0,0.0,2,Male
49.0,80.0,75.0,2,Female
97.0,8.0,225.0,4,Female
75.0,16.0,45.0,2,Female
23.0,64.0,15.0,5,Female
23.0,32.0,270.0,5,Female
49.0,16.0,150.0,2,Male
184.0,120.0,210.0,4,Male
72.0,24.0,150.0,3,Female
32.0,80.0,150.0,2,Female
106.0,144.0,60.0,7,Female
65.0,88.0,135.0,1,Male
40.0,0.0,30.0,7,Male
19.0,160.0,135.0,1,Female
10.0,40.0,90.0,4,Female
7.0,72.0,75.0,3,Female
124.0,8.0,60.0,3,Female
45.0,72.0,240.0,3,Female
206.0,56.0,90.0,1,Female
60.0,56.0,405.0,7,Male
32.0,80.0,255.0,2,Male
49.0,80.0,0.0,2,Male
7.0,72.0,0.0,3,Female
45.0,48.0,75.0,2,Male
22.0,16.0,75.0,2,Female
84.0,40.0,0.0,3,Female
46.0,104.0,30.0,3,Male
22.0,48.0,150.0,2,Male
71.0,8.0,135.0,3,Female
93.0,0.0,15.0,7,Male
27.0,112.0,120.0,7,Male
47.0,56.0,105.0,4,Male
65.0,8.0,90.0,4,Female
159.0,8.0,165.0,4,Female
98.0,104.0,180.0,3,Male
159.0,136.0,225.0,4,Male
65.0,72.0,90.0,4,Male
58.0,104.0,75.0,3,Male
45.0,72.0,105.0,3,Female
60.0,24.0,195.0,7,Female
181.0,32.0,105.0,5,Male
49.0,0.0,60.0,7,Female
15.0,40.0,30.0,4,Female
62.0,16.0,0.0,2,Male
10.0,56.0,45.0,4,Female
11.0,120.0,120.0,5,Female
71.0,56.0,60.0,3,Female
58.0,24.0,150.0,3,Female
33.0,136.0,150.0,3,Male
104.0,0.0,120.0,7,Female
72.0,24.0,105.0,3,Male
9.0,16.0,135.0,1,Male
59.0,88.0,135.0,3,Female
99.0,16.0,255.0,2,Male
109.0,32.0,15.0,5,Male
182.0,0.0,150.0,7,Female
47.0,152.0,210.0,5,Female
40.0,136.0,315.0,4,Female
45.0,8.0,0.0,3,Male
162.0,24.0,150.0,3,Female
115.0,0.0,150.0,7,Female
146.0,16.0,60.0,1,Male
49.0,48.0,255.0,2,Male
6.0,24.0,0.0,3,Male
65.0,16.0,90.0,1,Female
59.0,120.0,90.0,4,Female
22.0,104.0,390.0,4,Male
1.0,32.0,15.0,5,Female
37.0,56.0,135.0,1,Female
111.0,40.0,165.0,3,Male
22.0,144.0,75.0,2,Female
13.0,64.0,180.0,5,Male
6.0,0.0,225.0,7,Male
71.0,112.0,45.0,7,Male
71.0,32.0,120.0,5,Female
83.0,96.0,315.0,5,Female
184.0,40.0,30.0,4,Male
85.0,32.0,270.0,5,Male
72.0,16.0,75.0,2,Male
150.0,176.0,120.0,7,Female
143.0,64.0,120.0,5,Female
184.0,0.0,90.0,7,Male
15.0,56.0,30.0,4,Female
3.0,104.0,90.0,4,Male
19.0,48.0,150.0,2,Female
35.0,64.0,210.0,5,Male
289.0,0.0,210.0,5,Female
19.0,80.0,225.0,2,Female
123.0,40.0,105.0,3,Female
72.0,104.0,90.0,4,Male
65.0,72.0,90.0,4,Female
3.0,24.0,30.0,4,Female
47.0,32.0,180.0,5,Male
32.0,40.0,75.0,3,Female
97.0,104.0,90.0,4,Female
5.0,88.0,195.0,7,Male
40.0,24.0,435.0,7,Male
102.0,16.0,75.0,2,Female
5.0,48.0,75.0,2,Female
102.0,16.0,120.0,2,Male
241.0,168.0,150.0,3,Female
6.0,40.0,150.0,3,Male
35.0,32.0,270.0,5,Male
3.0,136.0,150.0,4,Female
7.0,8.0,120.0,3,Female
62.0,112.0,150.0,2,Female
17.0,32.0,0.0,7,Male
27.0,56.0,120.0,7,Male
89.0,48.0,225.0,2,Female
133.0,32.0,120.0,5,Female
19.0,16.0,75.0,2,Male
112.0,80.0,195.0,2,Male
169.0,144.0,150.0,2,Male
73.0,88.0,15.0,7,Female
152.0,88.0,30.0,4,Male
23.0,200.0,405.0,1,Male
71.0,0.0,45.0,7,Male
47.0,32.0,210.0,5,Male
47.0,56.0,30.0,4,Female
19.0,72.0,0.0,3,Female
136.0,24.0,0.0,3,Female
115.0,64.0,120.0,7,Male
65.0,88.0,60.0,1,Male
35.0,80.0,255.0,2,Male
171.0,56.0,120.0,7,Female
104.0,16.0,135.0,1,Male
17.0,56.0,60.0,7,Female
65.0,8.0,135.0,4,Male
59.0,80.0,0.0,2,Male
71.0,8.0,165.0,3,Female
71.0,0.0,210.0,5,Male
19.0,24.0,240.0,3,Female
23.0,96.0,120.0,5,Male
5.0,16.0,75.0,2,Female
47.0,8.0,90.0,4,Male
72.0,48.0,75.0,2,Male
11.0,32.0,255.0,5,Male
93.0,56.0,285.0,1,Male
19.0,104.0,75.0,3,Female
60.0,88.0,15.0,7,Male
45.0,72.0,75.0,3,Male
136.0,160.0,240.0,3,Male
49.0,24.0,120.0,7,Female
60.0,24.0,45.0,7,Male
6.0,128.0,165.0,3,Male
9.0,56.0,60.0,1,Female
1.0,64.0,180.0,5,Male
183.0,48.0,150.0,2,Female
146.0,24.0,45.0,4,Female
58.0,40.0,0.0,3,Female
32.0,104.0,45.0,3,Male
10.0,120.0,45.0,4,Female
40.0,136.0,180.0,4,Male
102.0,24.0,315.0,4,Male
37.0,32.0,150.0,5,Female
58.0,72.0,105.0,3,Male
85.0,64.0,120.0,5,Female
45.0,88.0,75.0,3,Female
5.0,16.0,150.0,2,Female
35.0,64.0,240.0,5,Female
83.0,120.0,180.0,5,Male
6.0,88.0,105.0,3,Female
46.0,104.0,120.0,3,Male
19.0,48.0,0.0,2,Male
40.0,24.0,30.0,4,Female
40.0,72.0,135.0,4,Female
19.0,56.0,0.0,3,Male
201.0,8.0,180.0,3,Female
65.0,128.0,60.0,1,Female
22.0,32.0,120.0,5,Male
90.0,120.0,45.0,4,Male
143.0,16.0,75.0,2,Female
102.0,88.0,315.0,4,Female
59.0,32.0,60.0,5,Female
65.0,40.0,90.0,4,Female
95.0,0.0,150.0,7,Male
217.0,32.0,150.0,7,Male
71.0,24.0,150.0,7,Female
51.0,24.0,180.0,7,Female
77.0,56.0,30.0,4,Male
138.0,88.0,60.0,7,Female
83.0,32.0,150.0,5,Female
71.0,24.0,225.0,7,Female
104.0,176.0,180.0,7,Male
223.0,16.0,0.0,2,Male
71.0,152.0,120.0,5,Male
33.0,128.0,135.0,1,Male
202.0,72.0,0.0,3,Male
28.0,144.0,105.0,4,Female
71.0,40.0,105.0,3,Male
58.0,56.0,0.0,3,Male
33.0,56.0,75.0,3,Female
58.0,40.0,0.0,3,Male
1.0,0.0,120.0,5,Female
172.0,24.0,195.0,7,Female
47.0,32.0,60.0,5,Female
62.0,24.0,135.0,7,Male
65.0,232.0,285.0,1,Female
184.0,0.0,60.0,7,Male
150.0,56.0,180.0,1,Female
52.0,72.0,135.0,4,Male
19.0,48.0,195.0,2,Male
229.0,32.0,15.0,5,Female
23.0,56.0,90.0,1,Male
139.0,64.0,30.0,7,Female
47.0,0.0,240.0,5,Male
32.0,72.0,75.0,3,Female
62.0,24.0,120.0,7,Female
75.0,48.0,45.0,2,Female
40.0,24.0,150.0,4,Female
58.0,72.0,330.0,3,Male
90.0,24.0,15.0,4,Male
75.0,80.0,30.0,2,Male
93.0,24.0,60.0,7,Male
62.0,16.0,45.0,2,Male
176.0,104.0,150.0,3,Female
169.0,16.0,75.0,2,Male
45.0,24.0,120.0,3,Male
176.0,128.0,105.0,3,Male
11.0,64.0,75.0,5,Female
35.0,32.0,180.0,5,Female
34.0,24.0,45.0,4,Female
23.0,32.0,75.0,5,Male
95.0,64.0,105.0,7,Male
32.0,8.0,30.0,3,Female
32.0,104.0,225.0,3,Female
40.0,144.0,45.0,4,Female
65.0,8.0,30.0,4,Male
85.0,96.0,60.0,5,Male
106.0,0.0,60.0,7,Female
5.0,112.0,150.0,2,Male
104.0,112.0,60.0,7,Female
6.0,24.0,60.0,7,Female
48.0,56.0,90.0,1,Male
49.0,0.0,150.0,7,Female
33.0,88.0,0.0,3,Male
19.0,40.0,0.0,3,Female
83.0,152.0,240.0,5,Female
58.0,8.0,105.0,3,Male
93.0,32.0,30.0,7,Male
1.0,32.0,120.0,5,Female
123.0,72.0,75.0,3,Female
106.0,56.0,435.0,7,Male
15.0,56.0,45.0,4,Female
75.0,48.0,45.0,2,Male
9.0,16.0,90.0,1,Female
15.0,56.0,120.0,4,Female
5.0,112.0,330.0,2,Male
45.0,88.0,0.0,3,Male
49.0,16.0,30.0,2,Female
5.0,32.0,150.0,7,Male
10.0,168.0,180.0,4,Female
40.0,32.0,15.0,7,Male
71.0,24.0,105.0,3,Male
139.0,80.0,285.0,2,Male
20.0,8.0,165.0,3,Female
51.0,0.0,150.0,7,Male
84.0,56.0,165.0,4,Female
49.0,48.0,75.0,2,Female
23.0,120.0,150.0,5,Male
84.0,120.0,30.0,7,Female
93.0,32.0,45.0,7,Female
71.0,64.0,120.0,5,Male
221.0,40.0,210.0,4,Female
5.0,80.0,0.0,2,Female
7.0,72.0,165.0,3,Male
112.0,16.0,0.0,2,Female
47.0,184.0,120.0,5,Male
19.0,104.0,0.0,3,Female
45.0,8.0,150.0,3,Female
97.0,32.0,105.0,5,Male
32.0,8.0,105.0,3,Female
201.0,56.0,240.0,3,Female
59.0,32.0,15.0,5,Female
189.0,72.0,30.0,4,Female
71.0,96.0,15.0,5,Male
17.0,64.0,150.0,7,Male
104.0,16.0,60.0,1,Male
84.0,24.0,60.0,3,Male
23.0,32.0,75.0,5,Male
33.0,24.0,105.0,3,Male
160.0,16.0,60.0,1,Male
11.0,120.0,75.0,5,Male
71.0,32.0,90.0,7,Female
111.0,72.0,150.0,3,Female
8.0,16.0,75.0,2,Male
32.0,40.0,225.0,3,Female
115.0,64.0,105.0,7,Female
115.0,32.0,75.0,7,Female
97.0,8.0,240.0,4,Male
188.0,56.0,60.0,1,Male
84.0,8.0,240.0,3,Female
16.0,56.0,150.0,7,Male
35.0,32.0,120.0,5,Male
33.0,56.0,0.0,3,Male
8.0,16.0,255.0,2,Male
49.0,88.0,405.0,7,Male
128.0,88.0,60.0,7,Male
13.0,96.0,60.0,5,Male
22.0,40.0,75.0,3,Male
93.0,0.0,30.0,7,Female
102.0,8.0,90.0,4,Male
22.0,128.0,0.0,3,Male
40.0,112.0,30.0,7,Female
150.0,176.0,30.0,7,Female
6.0,144.0,330.0,7,Male
131.0,96.0,15.0,5,Male
73.0,96.0,75.0,5,Female
35.0,112.0,225.0,2,Female
287.0,48.0,120.0,2,Male
157.0,32.0,210.0,5,Female
35.0,64.0,240.0,5,Female
49.0,112.0,105.0,7,Male
22.0,96.0,240.0,5,Male
25.0,64.0,60.0,5,Female
277.0,64.0,120.0,5,Male
37.0,64.0,75.0,5,Male
86.0,16.0,75.0,2,Male
97.0,24.0,150.0,3,Male
9.0,56.0,60.0,1,Male
6.0,40.0,0.0,3,Male
152.0,72.0,180.0,4,Female
71.0,96.0,0.0,5,Male
71.0,56.0,90.0,7,Female
45.0,8.0,165.0,3,Male
95.0,96.0,75.0,5,Male
37.0,56.0,105.0,1,Female
37.0,152.0,105.0,5,Male
33.0,88.0,60.0,1,Male
38.0,64.0,120.0,7,Male
10.0,40.0,30.0,4,Female
85.0,32.0,120.0,5,Male
111.0,72.0,0.0,3,Female
71.0,56.0,165.0,3,Female
10.0,24.0,210.0,4,Female
85.0,64.0,75.0,5,Female
62.0,16.0,0.0,2,Male
33.0,160.0,105.0,3,Female
71.0,0.0,210.0,5,Female
27.0,32.0,330.0,7,Male
46.0,72.0,75.0,3,Female
280.0,24.0,330.0,3,Female
246.0,168.0,90.0,4,Female
49.0,48.0,0.0,2,Male
49.0,16.0,120.0,2,Female
84.0,56.0,60.0,3,Female
61.0,0.0,180.0,5,Male
22.0,184.0,330.0,2,Female
129.0,16.0,75.0,2,Male
19.0,56.0,75.0,3,Female
35.0,112.0,0.0,2,Male
84.0,224.0,240.0,3,Female
11.0,0.0,120.0,5,Female
149.0,24.0,75.0,3,Male
40.0,136.0,90.0,4,Male
19.0,168.0,360.0,3,Female
17.0,56.0,30.0,7,Male
6.0,32.0,210.0,7,Male
139.0,176.0,120.0,7,Female
45.0,176.0,0.0,2,Male
61.0,96.0,75.0,5,Female
23.0,32.0,120.0,5,Male
133.0,0.0,75.0,5,Female
32.0,104.0,75.0,3,Female
46.0,88.0,0.0,3,Female
52.0,8.0,90.0,4,Male
127.0,56.0,90.0,7,Female
7.0,128.0,0.0,3,Male
175.0,56.0,75.0,3,Female
8.0,16.0,75.0,2,Female
58.0,8.0,0.0,3,Female
82.0,32.0,405.0,7,Female
9.0,16.0,135.0,1,Female
51.0,0.0,120.0,7,Female
72.0,56.0,0.0,3,Female
283.0,0.0,120.0,7,Male
22.0,80.0,75.0,2,Female
6.0,8.0,75.0,3,Male
192.0,16.0,135.0,1,Female
77.0,88.0,135.0,4,Female
121.0,152.0,60.0,5,Female
65.0,56.0,135.0,1,Female
6.0,24.0,240.0,3,Female
32.0,16.0,330.0,2,Female
65.0,40.0,255.0,4,Male
19.0,16.0,150.0,2,Male
49.0,88.0,45.0,7,Male
48.0,56.0,60.0,1,Female
115.0,56.0,30.0,4,Female
59.0,32.0,15.0,5,Male
89.0,16.0,195.0,2,Male
65.0,16.0,135.0,1,Female
52.0,8.0,90.0,4,Female
62.0,48.0,30.0,2,Female
49.0,144.0,195.0,2,Female
6.0,128.0,105.0,3,Female
49.0,64.0,150.0,7,Female
49.0,24.0,0.0,7,Male
82.0,0.0,0.0,7,Female
153.0,48.0,30.0,2,Male
47.0,32.0,210.0,5,Male
49.0,48.0,75.0,2,Female
95.0,112.0,330.0,7,Female
6.0,64.0,150.0,7,Female
15.0,88.0,45.0,4,Female
111.0,104.0,105.0,3,Female
84.0,40.0,0.0,3,Male
19.0,40.0,0.0,3,Female
16.0,64.0,90.0,7,Female
182.0,0.0,150.0,7,Male
49.0,80.0,150.0,2,Male
46.0,40.0,60.0,3,Male
59.0,184.0,120.0,5,Female
123.0,56.0,0.0,3,Male
77.0,24.0,60.0,4,Female
19.0,184.0,255.0,2,Female
35.0,48.0,255.0,2,Female
5.0,144.0,210.0,2,Male
107.0,88.0,60.0,1,Male
1.0,32.0,120.0,5,Male
45.0,16.0,255.0,2,Female
58.0,56.0,75.0,3,Male
19.0,72.0,0.0,3,Male
129.0,80.0,150.0,2,Male
128.0,56.0,75.0,7,Male
145.0,64.0,75.0,5,Female
35.0,64.0,15.0,5,Female
85.0,136.0,0.0,3,Male
162.0,24.0,165.0,3,Male
183.0,48.0,300.0,2,Female
19.0,48.0,255.0,2,Female
5.0,16.0,75.0,2,Female
23.0,88.0,135.0,1,Female
59.0,24.0,45.0,4,Male
72.0,8.0,0.0,3,Female
59.0,32.0,45.0,5,Male
176.0,72.0,75.0,3,Male
6.0,88.0,30.0,7,Female
136.0,104.0,75.0,3,Female
59.0,56.0,0.0,3,Male
159.0,40.0,165.0,4,Male
258.0,40.0,30.0,4,Female
65.0,120.0,135.0,4,Male
65.0,56.0,15.0,1,Male
32.0,48.0,0.0,2,Female
22.0,72.0,225.0,3,Male
20.0,88.0,105.0,3,Male
45.0,160.0,240.0,3,Female
35.0,16.0,150.0,2,Female
79.0,128.0,135.0,1,Female
133.0,32.0,15.0,5,Female
62.0,80.0,0.0,2,Female
59.0,24.0,30.0,3,Male
7.0,8.0,75.0,3,Female
1.0,32.0,60.0,5,Female
109.0,24.0,75.0,4,Male
71.0,104.0,75.0,3,Female
93.0,56.0,60.0,1,Female
90.0,40.0,255.0,4,Female
47.0,64.0,60.0,5,Female
71.0,24.0,135.0,3,Male
35.0,152.0,180.0,5,Male
35.0,120.0,60.0,5,Male
23.0,96.0,60.0,5,Female
52.0,88.0,30.0,4,Female
6.0,56.0,0.0,3,Female
104.0,0.0,60.0,7,Female
5.0,48.0,75.0,2,Female
13.0,96.0,90.0,5,Male
93.0,16.0,15.0,1,Female
15.0,40.0,135.0,4,Male
60.0,32.0,30.0,7,Female
180.0,48.0,0.0,2,Female
1.0,32.0,60.0,5,Female
71.0,64.0,150.0,7,Male
22.0,16.0,0.0,2,Female
19.0,24.0,165.0,3,Female
62.0,48.0,255.0,2,Female
174.0,88.0,135.0,1,Female
189.0,120.0,390.0,4,Male
58.0,104.0,0.0,3,Female
28.0,88.0,30.0,4,Female
45.0,88.0,105.0,3,Female
143.0,0.0,15.0,5,Female
102.0,8.0,30.0,4,Female
25.0,0.0,75.0,5,Female
119.0,152.0,60.0,5,Female
75.0,112.0,0.0,2,Female
93.0,128.0,285.0,1,Female
22.0,96.0,210.0,5,Male
45.0,144.0,30.0,2,Female
58.0,40.0,165.0,3,Male
6.0,88.0,15.0,7,Female
11.0,32.0,105.0,5,Female
45.0,104.0,150.0,3,Female
62.0,88.0,120.0,7,Male
99.0,112.0,75.0,2,Male
95.0,0.0,45.0,7,Male
272.0,88.0,300.0,7,Male
19.0,24.0,105.0,3,Female
7.0,56.0,75.0,3,Male
102.0,56.0,90.0,4,Male
38.0,56.0,45.0,7,Female
20.0,40.0,0.0,3,Male
139.0,88.0,75.0,7,Male
51.0,56.0,60.0,1,Male
93.0,200.0,60.0,1,Female
162.0,40.0,,3,Female
161.0,56.0,45.0,7,Female
93.0,0.0,120.0,7,Male
60.0,24.0,45.0,7,Female
35.0,16.0,75.0,2,Male
138.0,112.0,60.0,7,Male
60.0,144.0,45.0,7,Male
109.0,32.0,120.0,5,Male
83.0,152.0,120.0,5,Male
3.0,8.0,135.0,4,Male
17.0,88.0,90.0,7,Male
11.0,0.0,60.0,5,Male
71.0,24.0,150.0,3,Female
123.0,104.0,75.0,3,Male
45.0,40.0,165.0,3,Male
59.0,168.0,360.0,3,Female
47.0,88.0,45.0,4,Female
157.0,32.0,120.0,5,Male
72.0,16.0,0.0,2,Female
3.0,104.0,180.0,4,Male
52.0,72.0,0.0,4,Female
139.0,16.0,225.0,2,Female
46.0,72.0,0.0,3,Male
83.0,0.0,15.0,5,Male
19.0,88.0,105.0,3,Female
72.0,72.0,0.0,3,Male
150.0,8.0,150.0,3,Female
22.0,88.0,45.0,4,Male
93.0,56.0,105.0,7,Male
156.0,16.0,30.0,2,Male
73.0,56.0,150.0,7,Male
65.0,40.0,90.0,4,Female
59.0,64.0,180.0,5,Male
59.0,32.0,105.0,5,Female
7.0,24.0,75.0,3,Male
19.0,48.0,195.0,2,Male
52.0,24.0,90.0,4,Female
159.0,56.0,30.0,4,Female
3.0,8.0,150.0,4,Male
71.0,88.0,165.0,3,Male
59.0,96.0,90.0,5,Male
40.0,56.0,195.0,7,Female
10.0,72.0,30.0,4,Male
65.0,16.0,135.0,1,Male
15.0,8.0,135.0,4,Female
46.0,104.0,150.0,3,Female
35.0,64.0,75.0,5,Male
23.0,120.0,315.0,5,Female
131.0,120.0,180.0,5,Male
49.0,48.0,150.0,2,Female
83.0,64.0,105.0,5,Female
111.0,72.0,180.0,3,Male
49.0,112.0,195.0,7,Female
7.0,40.0,165.0,3,Male
33.0,56.0,60.0,1,Male
89.0,16.0,75.0,2,Female
93.0,200.0,135.0,1,Female
7.0,40.0,105.0,3,Female
45.0,16.0,150.0,2,Female
258.0,72.0,210.0,4,Female
48.0,16.0,135.0,1,Female
106.0,24.0,210.0,7,Male
45.0,104.0,105.0,3,Female
254.0,88.0,150.0,3,Female
146.0,40.0,90.0,4,Female
22.0,8.0,45.0,4,Male
254.0,56.0,120.0,3,Male
65.0,16.0,60.0,1,Male
25.0,32.0,15.0,5,Male
77.0,144.0,210.0,4,Female
115.0,24.0,45.0,4,Female
127.0,56.0,120.0,7,Female
59.0,120.0,45.0,5,Female
71.0,0.0,120.0,7,Female
9.0,16.0,60.0,1,Male
59.0,88.0,330.0,4,Male
72.0,128.0,0.0,3,Female
49.0,32.0,15.0,5,Female
111.0,24.0,75.0,3,Female
98.0,24.0,0.0,3,Female
40.0,88.0,60.0,7,Female
84.0,40.0,0.0,3,Female
137.0,72.0,75.0,3,Female
58.0,56.0,105.0,3,Male
37.0,64.0,105.0,5,Male
19.0,80.0,195.0,2,Male
293.0,40.0,150.0,3,Male
28.0,72.0,60.0,4,Female
115.0,40.0,180.0,4,Male
157.0,32.0,120.0,5,Female
184.0,24.0,120.0,7,Female
6.0,88.0,45.0,7,Female
28.0,0.0,120.0,7,Female
32.0,72.0,0.0,3,Female
17.0,176.0,15.0,7,Male
8.0,48.0,75.0,2,Female
58.0,104.0,75.0,3,Female
45.0,104.0,45.0,3,Male
163.0,24.0,150.0,3,Female
59.0,128.0,0.0,3,Male
71.0,24.0,15.0,7,Male
128.0,0.0,150.0,7,Female
1.0,32.0,15.0,5,Male
65.0,16.0,15.0,1,Female
77.0,56.0,120.0,4,Male
3.0,8.0,45.0,4,Male
22.0,176.0,330.0,4,Female
71.0,56.0,105.0,3,Female
82.0,64.0,105.0,7,Male
215.0,24.0,0.0,3,Female
121.0,8.0,255.0,4,Female
84.0,104.0,150.0,3,Female
23.0,0.0,15.0,5,Male
157.0,0.0,75.0,5,Male
5.0,88.0,60.0,1,Male
169.0,152.0,75.0,5,Male
19.0,56.0,210.0,1,Female
22.0,112.0,405.0,2,Male
22.0,80.0,120.0,2,Male
9.0,56.0,210.0,1,Female
48.0,56.0,60.0,1,Female
59.0,32.0,60.0,5,Male
93.0,24.0,195.0,7,Female
11.0,32.0,60.0,5,Female
6.0,104.0,75.0,3,Male
48.0,16.0,90.0,1,Female
49.0,96.0,120.0,5,Female
71.0,40.0,150.0,3,Female
45.0,24.0,165.0,3,Female
75.0,48.0,45.0,2,Female
58.0,72.0,0.0,3,Male
35.0,64.0,315.0,5,Female
124.0,24.0,210.0,3,Female
65.0,192.0,45.0,4,Male
102.0,80.0,0.0,2,Male
33.0,104.0,0.0,3,Male
49.0,16.0,75.0,2,Male
77.0,40.0,30.0,4,Male
10.0,56.0,180.0,4,Male
152.0,104.0,180.0,4,Female
156.0,80.0,225.0,2,Female
62.0,48.0,45.0,2,Male
51.0,144.0,15.0,7,Male
49.0,144.0,75.0,2,Female
47.0,64.0,210.0,5,Female
150.0,24.0,0.0,7,Male
169.0,64.0,210.0,5,Female
123.0,88.0,165.0,3,Female
22.0,8.0,90.0,4,Female
143.0,80.0,195.0,2,Female
115.0,104.0,60.0,4,Male
233.0,72.0,60.0,4,Female
116.0,80.0,0.0,2,Female
20.0,24.0,240.0,3,Male
7.0,56.0,240.0,3,Male
59.0,32.0,210.0,5,Male
84.0,40.0,150.0,3,Female
155.0,32.0,180.0,5,Male
83.0,152.0,60.0,5,Male
1.0,96.0,240.0,5,Male
102.0,80.0,75.0,2,Male
7.0,8.0,135.0,3,Female
72.0,72.0,30.0,4,Female
89.0,112.0,255.0,2,Female
19.0,48.0,0.0,2,Female
22.0,16.0,45.0,2,Male
82.0,32.0,45.0,7,Female
107.0,64.0,15.0,5,Female
32.0,80.0,0.0,2,Female
143.0,48.0,150.0,2,Male
77.0,136.0,180.0,4,Female
35.0,16.0,255.0,2,Female
51.0,56.0,60.0,1,Female
106.0,144.0,120.0,7,Female
47.0,120.0,60.0,5,Male
9.0,56.0,210.0,1,Male
22.0,80.0,45.0,2,Male
35.0,32.0,105.0,5,Male
75.0,48.0,120.0,2,Male
75.0,80.0,195.0,2,Female
25.0,32.0,75.0,5,Male
22.0,48.0,75.0,2,Male
5.0,16.0,60.0,1,Female
10.0,8.0,180.0,4,Female
59.0,96.0,60.0,5,Female
6.0,72.0,150.0,3,Male
58.0,88.0,45.0,3,Male
131.0,32.0,15.0,5,Female
8.0,16.0,150.0,2,Female
5.0,80.0,30.0,2,Female
58.0,104.0,75.0,3,Male
47.0,32.0,90.0,5,Female
71.0,40.0,45.0,3,Female
84.0,112.0,15.0,7,Female
73.0,96.0,120.0,5,Female
46.0,104.0,150.0,3,Female
84.0,40.0,75.0,3,Female
193.0,16.0,75.0,2,Female
77.0,88.0,165.0,4,Female
32.0,128.0,0.0,3,Male
10.0,40.0,30.0,4,Male
59.0,168.0,75.0,3,Female
1.0,64.0,60.0,5,Male
239.0,120.0,195.0,7,Male
8.0,16.0,75.0,2,Female
38.0,32.0,60.0,7,Male
40.0,0.0,30.0,7,Male
59.0,80.0,150.0,2,Female
7.0,40.0,75.0,3,Male
45.0,128.0,240.0,3,Female
208.0,120.0,135.0,4,Male
115.0,64.0,90.0,7,Female
89.0,48.0,75.0,2,Female
89.0,184.0,255.0,2,Male
33.0,88.0,135.0,1,Male
20.0,40.0,75.0,3,Male
35.0,80.0,0.0,2,Male
164.0,56.0,15.0,1,Female
289.0,64.0,60.0,5,Female
8.0,184.0,150.0,2,Female
20.0,40.0,120.0,3,Female
107.0,120.0,120.0,5,Female
19.0,72.0,165.0,3,Male
73.0,32.0,210.0,7,Male
23.0,152.0,75.0,5,Female
89.0,80.0,105.0,2,Male
5.0,16.0,195.0,2,Female
34.0,120.0,30.0,4,Male
258.0,8.0,30.0,4,Female
49.0,112.0,45.0,7,Female
20.0,88.0,240.0,3,Female
19.0,56.0,105.0,3,Male
10.0,72.0,45.0,4,Female
71.0,0.0,315.0,5,Male
22.0,0.0,60.0,7,Female
166.0,80.0,195.0,2,Female
145.0,32.0,150.0,5,Male
23.0,0.0,120.0,5,Male
270.0,40.0,135.0,4,Male
46.0,88.0,0.0,3,Male
7.0,88.0,105.0,3,Male
143.0,16.0,30.0,2,Female
34.0,120.0,90.0,4,Male
106.0,32.0,195.0,7,Male
89.0,80.0,150.0,2,Male
59.0,88.0,30.0,4,Male
20.0,88.0,75.0,3,Male
6.0,24.0,0.0,3,Female
90.0,136.0,180.0,4,Male
6.0,0.0,45.0,7,Female
71.0,152.0,75.0,5,Female
45.0,56.0,225.0,3,Male
143.0,80.0,0.0,2,Male
71.0,72.0,150.0,3,Female
35.0,16.0,0.0,2,Male
109.0,0.0,75.0,5,Female
71.0,64.0,15.0,5,Female
193.0,16.0,45.0,2,Male
13.0,32.0,60.0,5,Male
9.0,56.0,135.0,1,Male
9.0,56.0,90.0,1,Female
82.0,32.0,60.0,7,Female
75.0,16.0,0.0,2,Male
47.0,32.0,60.0,5,Male
40.0,136.0,30.0,4,Male
19.0,104.0,75.0,3,Female
52.0,56.0,30.0,4,Male
233.0,40.0,75.0,4,Female
167.0,96.0,120.0,5,Male
22.0,48.0,255.0,2,Male
28.0,40.0,180.0,4,Female
169.0,120.0,180.0,5,Female
33.0,104.0,180.0,3,Male
129.0,48.0,225.0,2,Female
15.0,72.0,30.0,4,Female
127.0,72.0,90.0,4,Female
40.0,72.0,30.0,4,Male
49.0,0.0,240.0,5,Female
206.0,16.0,75.0,2,Female
59.0,120.0,15.0,5,Male
27.0,64.0,60.0,7,Male
49.0,152.0,15.0,5,Male
75.0,48.0,75.0,2,Female
49.0,144.0,75.0,2,Female
196.0,16.0,75.0,2,Female
90.0,88.0,60.0,1,Male
45.0,112.0,75.0,2,Male
84.0,88.0,0.0,3,Male
19.0,16.0,210.0,1,Male
49.0,16.0,75.0,2,Male
40.0,56.0,150.0,7,Male
